ID,medio,titulo_noticia,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,total_palabras,porc_anger,porc_anticipation,porc_disgust,porc_fear,porc_joy,porc_sadness,porc_surprise,porc_trust
id_655,mediosregionales,Docentes y escolares de San Antonio participaron en la creación de infografías y cómics medioambientales,0,0,0,1,0,0,0,0,17,0,0,0,5.88,0,0,0,0
id_656,mediosregionales,"El Universo, cambio climático y democraci: Los temas que abordará el Festival de Ciencia Puerto de Ideas",0,2,0,0,2,0,2,3,19,0,10.53,0,0,10.53,0,10.53,15.79
id_657,mediosregionales,Educación técnico profesional y acciones frente al cambio climático entre nuevas propuestas de Fundación Minera Escondida en 2022,0,0,0,0,1,0,0,0,14,0,0,0,0,7.14,0,0,0
id_658,mediosregionales,Diputados respaldaron por unanimidad nueva ley marco de cambio climático y la derivó a tercer trámite,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
id_659,mediosregionales,Destacan aprobación de anteproyecto que contempla la protección de los siete lagos de Panguipulli,0,0,0,1,1,0,0,3,17,0,0,0,5.88,5.88,0,0,17.65
id_66,bbcl,La Tierra está al borde de una extinción masiva: alerta roja por más de 48 mil especies amenazadas,0,2,0,3,1,0,1,2,54,0,3.7,0,5.56,1.85,0,1.85,3.7
id_660,mediosregionales,Un 48% de las especies terrestres podría perderse por el cambio climático,0,0,0,1,0,0,0,0,23,0,0,0,4.35,0,0,0,0
id_661,mediosregionales,ONU sobre sequía  &quot;El desierto avanza con rapidez hacia la Región de Valparaíso&quot;,0,0,0,1,0,0,0,1,15,0,0,0,6.67,0,0,0,6.67
id_662,mediosregionales,"Maisa Rojas, futura titular de Medio Ambiente: &quot;La única manera de desarrollarse es hacerlo en armonía con la naturaleza&quot;",0,0,0,2,0,0,0,0,12,0,0,0,16.67,0,0,0,0
id_663,mediosregionales,Revisa como fue la jornada del Congreso Futuro en Los Ríos realizada en el Teatro Cervantes de Valdivia,0,0,0,1,0,0,0,0,11,0,0,0,9.09,0,0,0,0
id_664,mediosregionales,Investigación ambiental: buque científico realizará expedición en fiordos y canales de Magallanes,0,0,0,1,0,0,0,4,24,0,0,0,4.17,0,0,0,16.67
id_665,mediosregionales,Microbios de plantas del Desierto de Atacama son claves para enfrentar la sequía y el cambio climático global,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
id_666,mediosregionales,Los Lagos: Plan de Acción Regional de Cambio Climático avanza con participación ciudadana,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_667,mediosregionales,[VIDEO] En seminario online analizan “Cómo se adapta una región minera al cambio climático”,0,0,0,1,0,1,0,0,9,0,0,0,11.11,0,11.11,0,0
id_668,mediosregionales,Ministro de OO.PP: &quot;Estamos en la situación más crítica en materia hídrica que hemos tenido nunca&quot;,0,1,0,2,0,0,0,2,21,0,4.76,0,9.52,0,0,0,9.52
id_669,mediosregionales,14 propuestas para enfrentar el cambio climático desde Los Ríos,0,0,0,1,1,0,0,1,15,0,0,0,6.67,6.67,0,0,6.67
id_67,bbcl,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,0,3,3,0,5,0,1,8,112,0,2.68,2.68,0,4.46,0,0.89,7.14
id_670,mediosregionales,Antofagasta Minerals operará 100% con energías renovables el 2022 según su primer reporte de cambio climático,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,14.29
id_671,mediosregionales,"Montaje “Tololopampa, la princesa de la lluvia” invita a reflexionar en torno al cambio climático en los Temporales Teatrales de Puerto Montt",0,0,0,0,1,0,0,2,17,0,0,0,0,5.88,0,0,11.76
id_672,mediosregionales,Nuevo programa de Kast ahora promete enfrentar cambio climático y fijar prioridad en la mujer,0,1,0,1,0,0,0,0,8,0,12.5,0,12.5,0,0,0,0
id_673,mediosregionales,Cambio climático en Chile: Expertos advierten efectos de las olas de calor en el agro,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,4.55
id_674,mediosregionales,"Ossandón entregó apoyo a Kast: &quot;Es hoy sinónimo de orden, seguridad y respeto por las instituciones&quot;",0,2,0,1,1,0,0,1,15,0,13.33,0,6.67,6.67,0,0,6.67
id_675,mediosregionales,Arturo Clément: &quot;El cambio climático y el cuidado medioambiental es un tema preponderante del cual nos estamos haciendo cargo”,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,9.52
id_676,mediosregionales,Desarrollan consulta ciudadana para propuesta del Plan Regional de Cambio Climático de la región de Los Lagos,0,0,0,1,1,0,0,1,12,0,0,0,8.33,8.33,0,0,8.33
id_677,mediosregionales,Consulta Ciudadana buscará  propuestas para mitigar el Cambio Climático en Los Lagos,0,0,0,1,1,0,0,1,13,0,0,0,7.69,7.69,0,0,7.69
id_678,mediosregionales,Comienza consulta ciudadana para elaboración del Plan Regional de Cambio Climático,0,0,0,0,1,0,0,1,8,0,0,0,0,12.5,0,0,12.5
id_679,mediosregionales,Sustentabilidad: de la declaración a la acción,0,0,0,1,0,1,0,4,17,0,0,0,5.88,0,5.88,0,23.53
id_68,bbcl,"""Un copiloto digital"": CMPC detalla cómo optimiza procesos con IA en plantas de Chile y Brasil",0,4,0,1,1,0,0,3,45,0,8.89,0,2.22,2.22,0,0,6.67
id_680,mediosregionales,Cinco formas de mitigar el cambio climático desde casa,0,1,0,0,0,0,0,1,16,0,6.25,0,0,0,0,0,6.25
id_681,mediosregionales,Pucón se declara en emergencia climática,0,1,0,2,0,0,1,0,9,0,11.11,0,22.22,0,0,11.11,0
id_682,mediosregionales,Antofagasta Minerals inicia estudio para convertir su flota de extracción diésel a camiones eléctricos,0,1,0,1,0,0,0,0,11,0,9.09,0,9.09,0,0,0,0
id_683,mediosregionales,Gobernador regional de Arica presentó propuestas para enfrentar el cambio climático,0,2,0,0,1,0,1,3,12,0,16.67,0,0,8.33,0,8.33,25
id_684,mediosregionales,Secretario General de la ONU: Fallar contra el cambio climático es una &quot;sentencia de muerte&quot;,2,2,2,4,1,2,2,2,29,6.9,6.9,6.9,13.79,3.45,6.9,6.9,6.9
id_685,mediosregionales,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,1,1,1,4,0,2,1,0,24,4.17,4.17,4.17,16.67,0,8.33,4.17,0
id_686,mediosregionales,Conmemoraron Día Internacional contra el Cambio Climático en jardín infantil de Arica,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_687,mediosregionales,Realizarán encuentro socioambiental en Osorno para plantear propuestas de desarrollo sostenible,0,0,0,1,0,0,0,0,11,0,0,0,9.09,0,0,0,0
id_688,mediosregionales,"[VIDEO] Webinar “Puertos, marejadas y cambio climático: experiencias para la Región de Antofagasta”",0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,7.69
id_689,mediosregionales,"Liceo de Puerto Montt realiza 1º intercambio de saberes, semillas y plantines",1,2,0,2,2,0,2,2,22,4.55,9.09,0,9.09,9.09,0,9.09,9.09
id_69,bbcl,"Lula mantiene conversación ""amistosa"" con Trump y pide eliminar las sanciones a Brasil",0,3,0,0,0,0,0,4,52,0,5.77,0,0,0,0,0,7.69
id_690,mediosregionales,Los Lagos: fortalecen inversión en riego como estrategia para enfrentar cambio climático,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,11.11
id_691,mediosregionales,Salmoneros de Chile dan un paso más en el cuidado del planeta,0,3,0,3,3,1,3,6,36,0,8.33,0,8.33,8.33,2.78,8.33,16.67
id_692,mediosregionales,COP26: Estudiantes de Quilpué participan de proyecto para afrontar el cambio climático,0,1,0,0,0,0,0,0,16,0,6.25,0,0,0,0,0,0
id_693,mediosregionales,Ante una evidente disminución del caudal en lago Caburgua se reactiva la mesa técnica,2,0,1,4,0,1,1,0,14,14.29,0,7.14,28.57,0,7.14,7.14,0
id_694,mediosregionales,23 empresas vinculadas a SalmonChile firman acuerdo  voluntario de sustentabilidad y cambio climático,0,4,0,2,4,1,3,5,25,0,16,0,8,16,4,12,20
id_695,mediosregionales,Intervención se toma el Reloj de Flores en concientización al cambio climático,0,0,0,1,0,1,1,0,12,0,0,0,8.33,0,8.33,8.33,0
id_696,mediosregionales,Piñera se reunió con Boris Johnson y firmó alianza científica con foco en pandemias y cambio climático,0,1,0,1,1,0,1,4,12,0,8.33,0,8.33,8.33,0,8.33,33.33
id_697,guioteca,Cambios climáticos en Chile: El escenario actual y las proyecciones para el invierno,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_698,guioteca,Cambio climático subterráneo: Conoce de qué se trata este nuevo fenómeno,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
id_699,guioteca,"Mejores fotos ambientales 2022: Cambió climático y fauna sobreviviendo, los protagonistas",1,0,0,1,0,0,0,0,8,12.5,0,0,12.5,0,0,0,0
id_7,bbcl,Descubren una impresionante adaptación al cambio climático en pingüinos que anidan en la Antártica,0,0,0,1,0,0,0,0,18,0,0,0,5.56,0,0,0,0
id_70,bbcl,"TikTok está recomendando contenido pornográfico a niños, según reporte: no sirve el ""modo restringido""",0,0,0,1,2,1,0,3,28,0,0,0,3.57,7.14,3.57,0,10.71
id_700,guioteca,Fotos: La humilde vida de un millonario que dejó sus lujos para vivir austeramente y luchar contra el cambio climático,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
id_701,guioteca,Las fotos de naturaleza más tristes del 2020: El efecto del cambio climático en la Tierra,0,0,0,1,0,1,0,0,6,0,0,0,16.67,0,16.67,0,0
id_702,guioteca,Greta Thunberg vuelve al colegio luego de un año de lucha por el cambio climático,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
id_703,guioteca,Greta Thunberg tendrá su propia serie documental en BBC para mostrar daños del cambio climático,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,11.11
id_704,guioteca,Fotos del devastador estado de unas cataratas tras sequía: Responsabilizan al cambio climático,0,1,0,0,1,0,0,2,8,0,12.5,0,0,12.5,0,0,25
id_705,guioteca,Escalofriantes fotos demuestran cómo el cambio climático está afectando al planeta,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
id_706,guioteca,Mueren de hambre 200 renos en Noruega: Científicos culpan al cambio climático,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
id_707,guioteca,Islas Galápagos: Revelan increíbles fotos de los efectos del cambio climático en su ecosistema,0,1,0,2,0,0,0,0,12,0,8.33,0,16.67,0,0,0,0
id_708,guioteca,"David Attenborough, reconocido defensor de la naturaleza, alerta sobre cambio climático: El futuro será “catastrófico”",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
id_709,guioteca,Científicos aseguran haber descubierto la forma de frenar el cambio climático sin provocar un desastre global,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
id_71,bbcl,"""Estamos en un alto nivel"": Productos de la región del Bío Bío destacan por variedad en Food &#038; Service",0,0,0,0,1,0,0,0,40,0,0,0,0,2.5,0,0,0
id_710,guioteca,Invasión de osos polares causa pánico en Rusia: ¿Efectos del cambio climático?,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
id_711,guioteca,"25 de las fotos más notables del 2018: Deportes extremos, política, cambio climático y más",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
id_712,guioteca,Famosos de la TV se unen a campaña contra el cambio climático: Sus rostros muestran serios daños,0,0,1,0,0,1,0,3,14,0,0,7.14,0,0,7.14,0,21.43
id_713,guioteca,¿Qué países están mejor posicionados para sobrevivir al cambio climático?,1,0,1,0,0,1,0,0,9,11.11,0,11.11,0,0,11.11,0,0
id_714,guioteca,20 fotos del brutal impacto del cambio climático: Vas a quedar sin palabras,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_715,guioteca,Trump cumple polémica promesa de campaña: EE.UU. abandona acuerdo sobre cambio climático,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_716,guioteca,"El segundo lago de Bolivia, el inmenso Poopó, se secó por el cambio climático",0,0,1,1,1,0,0,2,15,0,0,6.67,6.67,6.67,0,0,13.33
id_717,guioteca,OMS: cambio climático traerá más muertes por enfermedades,0,0,0,1,0,0,0,0,11,0,0,0,9.09,0,0,0,0
id_718,guioteca,FAO: El cambio climático hace peligrar la agricultura a nivel global,0,0,0,0,0,1,0,0,13,0,0,0,0,0,7.69,0,0
id_719,guioteca,Hawaii: especies amenazadas por el cambio climático,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,9.09
id_72,bbcl,Tras fuertes vientos: Grupo Saesa despliega brigadas y tecnología para resolver emergencias eléctricas,0,1,0,4,1,1,0,4,53,0,1.89,0,7.55,1.89,1.89,0,7.55
id_720,guioteca,Leonardo DiCaprio llama la atención de líderes mundiales por el cambio climático,0,1,0,1,0,0,0,0,10,0,10,0,10,0,0,0,0
id_721,guioteca,El pingüino emperador está amenazado por el cambio climático,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
id_722,guioteca,Cambio climático: Iceberg del tamaño de Santiago está a la deriva en el oceáno,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
id_723,guioteca,¿Es el cambio climático el fin del mundo de los mayas?,0,0,0,1,0,0,0,0,10,0,0,0,10,0,0,0,0
id_724,guioteca,Psíquicos: Habrá duro cambio climático en Chile el 2013,0,2,0,1,0,0,0,0,13,0,15.38,0,7.69,0,0,0,0
id_725,guioteca,Chile y cambio climático: Kyoto y los bonos de carbono,0,0,0,1,0,0,0,1,16,0,0,0,6.25,0,0,0,6.25
id_726,guioteca,Cinco graves consecuencias del cambio climático,0,0,0,1,0,1,0,1,13,0,0,0,7.69,0,7.69,0,7.69
id_727,guioteca,Erosión: El nuevo fantasma del cambio climático,0,0,0,1,0,0,0,0,10,0,0,0,10,0,0,0,0
id_728,guioteca,"Empresas y cambio climático, cómo deben responder",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
id_729,guioteca,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",0,1,1,2,2,3,1,2,28,0,3.57,3.57,7.14,7.14,10.71,3.57,7.14
id_73,bbcl,Inédito proyecto rewilding: buscan repoblar guanacos en la Región Metropolitana,0,1,0,0,0,0,0,1,25,0,4,0,0,0,0,0,4
id_74,bbcl,"Secretario de Defensa de EEUU advierte que no puede haber más ""generales y almirantes gordos""",2,2,0,2,1,0,0,3,40,5,5,0,5,2.5,0,0,7.5
id_75,bbcl,Empresa lechera Manuka renueva por tercer año certificaciones medioambientales y de bienestar animal,0,1,0,0,1,1,0,2,36,0,2.78,0,0,2.78,2.78,0,5.56
id_76,bbcl,Chile lidera en percepción positiva de la minería: buscan promover sostenibilidad en la industria,0,1,0,0,0,2,0,1,50,0,2,0,0,0,4,0,2
id_77,bbcl,"Dos mujeres terminan en urgencias tras agresivo ataque de la misma ardilla en EEUU: ""Casi me mata""",1,0,0,3,0,1,0,1,27,3.7,0,0,11.11,0,3.7,0,3.7
id_78,bbcl,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,0,1,1,1,3,1,1,3,47,0,2.13,2.13,2.13,6.38,2.13,2.13,6.38
id_79,bbcl,"Nano Calderón aseguró tener trastorno obsesivo-compulsivo: ""Tiene que estar milimétricamente perfecto""",1,2,1,5,1,1,1,3,44,2.27,4.55,2.27,11.36,2.27,2.27,2.27,6.82
id_8,bbcl,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",2,1,3,3,1,0,0,7,42,4.76,2.38,7.14,7.14,2.38,0,0,16.67
id_80,bbcl,Descubren el primer animal híbrido producto del cambio climático: se aparearon dos especies distintas,0,1,0,1,1,1,0,1,21,0,4.76,0,4.76,4.76,4.76,0,4.76
id_81,bbcl,"Boric niega haber criticado a Trump en la ONU: ""Me quieren llevar a polemizar con un presidente""",1,1,0,1,0,1,0,3,29,3.45,3.45,0,3.45,0,3.45,0,10.34
id_82,bbcl,"Abordan riesgos del cambio climático: compañía chilena CMPC expone en ""WBCSD"" en Nueva York",0,4,0,0,0,0,0,2,41,0,9.76,0,0,0,0,0,4.88
id_83,bbcl,"Memoria y solidaridad en campaña ""Un Árbol por Palestina""",1,0,0,0,0,0,0,3,39,2.56,0,0,0,0,0,0,7.69
id_84,bbcl,"El arquero alemán que estuvo preso, ’murió’, secuestró un pingüino y ostenta un récord inigualable",2,1,0,3,0,2,0,1,45,4.44,2.22,0,6.67,0,4.44,0,2.22
id_85,bbcl,Gobierno reconoce al Río Maipo de Melipilla como un humedal urbano: es el más grande de Chile,0,0,1,1,1,0,1,5,30,0,0,3.33,3.33,3.33,0,3.33,16.67
id_86,bbcl,"Muere a los 89 años Robert Redford, ganador del Oscar y emblemático activista",0,1,0,0,1,0,1,2,33,0,3.03,0,0,3.03,0,3.03,6.06
id_87,bbcl,Con una inversión de más de &#36;40 billones en la RM: Gobierno presenta plan de infraestructura a 30 años,0,2,0,1,0,0,0,2,34,0,5.88,0,2.94,0,0,0,5.88
id_88,bbcl,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,1,2,0,2,0,1,1,4,67,1.49,2.99,0,2.99,0,1.49,1.49,5.97
id_89,bbcl,Ejecutivos del Grupo Banco Mundial visitan Chile para conocer avances en transición energética,0,2,0,0,4,0,0,5,42,0,4.76,0,0,9.52,0,0,11.9
id_9,bbcl,Dentro de una granja para gordos en China: controvertidos y estrictos campamentos para adelgazar,0,5,3,5,1,4,2,3,55,0,9.09,5.45,9.09,1.82,7.27,3.64,5.45
id_90,bbcl,Estudio descubrió un desfase de las estaciones en distintos puntos del planeta y uno de ellos es Chile,1,0,1,1,1,1,0,0,16,6.25,0,6.25,6.25,6.25,6.25,0,0
id_91,bbcl,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,0,1,0,1,2,0,0,2,49,0,2.04,0,2.04,4.08,0,0,4.08
id_92,bbcl,"Qué es un bot de redes sociales, cómo funciona y en qué se diferencia de una cuenta falsa o anónima",5,0,2,2,0,2,2,4,68,7.35,0,2.94,2.94,0,2.94,2.94,5.88
id_93,bbcl,Gobierno destaca que ahora carne de cerdo y embutidos chilenos podrán ser exportados a Emiratos Árabes,0,1,1,0,1,0,1,2,36,0,2.78,2.78,0,2.78,0,2.78,5.56
id_94,bbcl,Científicos creen que los tiburones están perdiendo sus dientes por la acidificación de los océanos,0,1,0,0,0,0,0,0,15,0,6.67,0,0,0,0,0,0
id_95,bbcl,"Chile enfrenta uno de los años más críticos en materia de crisis hídrica, alerta Greenpeace",4,1,2,3,0,5,0,0,30,13.33,3.33,6.67,10,0,16.67,0,0
id_96,bbcl,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",2,3,2,7,1,2,0,0,22,9.09,13.64,9.09,31.82,4.55,9.09,0,0
id_97,bbcl,"A falta de polen, científicos crean un ""superalimento"" para salvar a las abejas melíferas",2,1,0,2,0,0,0,1,27,7.41,3.7,0,7.41,0,0,0,3.7
id_98,bbcl,Buena noticia para los amantes del chocolate: precios del cacao bajan tras tocar máximos de dos meses,2,1,1,1,0,0,0,1,40,5,2.5,2.5,2.5,0,0,0,2.5
id_99,bbcl,Se adelantaron las alergias estacionales: ¿cómo diferenciarlas de un resfriado?,0,1,0,0,0,0,0,1,22,0,4.55,0,0,0,0,0,4.55
