"id","Título","Reseña","genero","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"id_175","Shimmer Lake","Filmada en orden inverso, día a día, a lo largo de una semana, la historia sigue a un sheriff local que se embarca en una búsqueda para desentrañar el misterio de tres delincuentes de un pequeño pueblo y un atraco bancario que salió mal.","Suspenso",-0.753778361444409,1,2,1,1,0,1,1,0
"id_176","Black Box","Matthieu es un joven y talentoso analista de cajas negras con la misión de resolver la causa del fatal accidente de un avión nuevo. Sin embargo, cuando las autoridades cierran el caso, Matthieu no puede evitar sentir que algo falla en las pruebas. Al escuchar las grabaciones nuevamente, comienza a detectar detalles sumamente inquietantes. ¿Podría haber sido manipulada la cinta? Desobedeciendo las órdenes de su jefe, Matthieu inicia su propia investigación clandestina: una búsqueda obsesiva y peligrosa de la verdad que pronto pondrá en peligro mucho más que su carrera...","Misterio",-1.92105504127323,3,5,0,6,2,6,2,2
"id_177","The Legend of Bagger Vance","La Primera Guerra Mundial convirtió al golfista Rannulph Junuh en un alcohólico aficionado al póker, y le arrebató su swing perfecto. Ahora, sin embargo, necesita recuperarlo para participar en un torneo y salvar el campo de golf, arruinado económicamente, de un antiguo amor. La ayuda llega en la figura del misterioso caddie Bagger Vance.","Drama",0.337562782203498,2,2,1,3,2,2,1,2
"id_178","The Maid","Un adolescente con problemas emocionales inicia una relación apasionada con la mujer francesa mayor que trabaja en la casa de su padre.","romance",0.639602149066831,0,0,0,0,0,0,0,1
"id_179","Wolves","La historia de iniciación de Cayden Richards. Obligado a huir tras el asesinato de sus padres, Cayden vaga perdido sin rumbo... Hasta que conoce a un auténtico lunático llamado Wild Joe, quien lo guía hacia el siniestro pueblo de Lupine Ridge para desentrañar la verdad sobre su pasado. Pero al final, ¿quién persigue a quién?","Horror",-0.816504152948583,2,0,2,3,0,3,1,1
"id_18","The Immortal Life of Henrietta Lacks","Una mujer afroamericana se convierte, sin saberlo, en una pionera de los avances médicos cuando sus células se utilizan para crear la primera línea celular humana inmortal a principios de la década de 1950.","Drama",0.348155311911396,0,0,0,0,1,0,0,0
"id_180","Joint Security Area","Tras un tiroteo en la frontera entre Corea del Norte y Corea del Sur, en la zona desmilitarizada, en el que murieron dos soldados norcoreanos, un equipo neutral suizo/sueco investiga lo sucedido.","Guerra",0,0,1,0,0,0,0,0,2
"id_181","Secretly, Greatly","Como agente de una célula durmiente norcoreana, Ryu-han se infiltra en el Sur y se hace pasar por el tonto del pueblo. Observa a los habitantes y espera pacientemente su misión. Un día, tras dos años interpretando ese papel, sus compañeros espías de élite, Hae-rang (haciéndose pasar por una estrella de rock) y Hae-jin (haciéndose pasar por un estudiante común), son enviados al mismo pueblo que Ryu-han. Él ayuda a los otros dos espías a instalarse y les enseña a adaptarse a la vida en el Sur. De repente, se produce un drástico cambio en el poder político del Norte y los tres espías reciben una misión urgente y crucial.","Acción",-1.26748664988311,0,2,0,2,2,0,1,2
"id_182","Romeo and Juliet","La aclamada versión del director Franco Zeffirelli de una de las historias de amor más conocidas en lengua inglesa. Romeo Montesco y Julieta Capuleto se enamoran a pesar de la enemistad entre sus familias. Impulsados ​​por la pasión, los jóvenes amantes desafían su destino y se fugan, solo para sufrir la tragedia definitiva.","Drama",0.453558107799398,1,1,0,3,2,3,1,2
"id_183","Top Secret!","El popular y apuesto cantante estadounidense Nick Rivers viaja a Alemania Oriental para actuar en un festival de música. Cuando se enamora perdidamente de la bella Hillary Flammond, se ve envuelto en un movimiento de resistencia clandestino. Rivers une fuerzas con el agente Cedric y Flammond para intentar rescatar al padre de ella, el Dr. Paul, de las manos de los alemanes, quienes han capturado al científico con la intención de obligarlo a construir una nueva mina naval.","Comedia",0.298112862563722,1,3,0,0,2,0,1,3
"id_184","Faust","Dios y Satanás libran una guerra por la tierra; para dirimir la disputa, apuestan por el alma de Fausto, un alquimista erudito y devoto.","Drama",0,2,2,0,2,2,1,0,2
"id_185","Streets of Fire","Raven Shaddock y su banda de despiadados amigos motociclistas secuestran a la cantante de rock Ellen Aim. El ex amante de Ellen, el mercenario Tom Cody, se encuentra de paso por la ciudad. Para salvar a su estrella, el representante de Ellen contrata a Tom para rescatarla. Junto con un exsoldado, se abren paso a través de peligrosos paisajes urbanos, decididos a recuperar a Ellen.","Acción",-0.770327579033864,1,2,1,1,2,0,0,2
"id_186","The Return of the Texas Chainsaw Massacre","Leatherface, el psicópata favorito de todos con su motosierra, regresa para sembrar el terror en la noche del baile de graduación, y esta vez lo acompaña su sanguinaria familia. Cuatro adolescentes despreocupados y sin rumbo son acogidos por una familia de la zona rural, ajenos a sus macabros hábitos. Los jóvenes, aterrorizados, entre ellos la dulce Jenny, intentan escapar de Leatherface y su clan enloquecido, incluido el biónico Vilmer.","Horror",-0.76934297898602,1,1,0,1,2,0,1,3
"id_187","Semen Demon","La sensual Reiko Yamaguchi, estrella de las exitosas películas japonesas ""La esposa de al lado"", está de vuelta, ¡y esta vez necesita un exorcista! ¿Está su nuevo marido poseído por un demonio o es simplemente un pervertido? ¿Y qué pasa con su suegro y su insaciable deseo por Reiko? Definitivamente algo anda mal en la familia de Reiko, ¡y solo un exorcista puede ayudarla! Akira Fukamachi dirige esta atrevida versión del exorcismo.","Horror",-1.15259278056478,3,2,3,3,2,3,2,2
"id_188","The Thirteenth Floor","Los Ángeles. Un hombre adinerado, conocido como el Sr. Fuller, descubre un secreto impactante sobre el mundo en el que vive. Temiendo por su vida, deja un mensaje desesperado para un amigo en el lugar más inesperado.","Suspenso",-0.688891841448911,0,2,0,3,2,1,2,2
"id_189","Manhunt","Acusado de un asesinato que no cometió, un fiscal se embarca en una misión para limpiar su nombre.","Acción",1.4142135623731,2,0,1,2,0,2,1,0
"id_19","Trolls Holiday","Cuando la eternamente optimista Poppy, reina de los Trolls, se entera de que los Bergens ya no tienen días festivos en su calendario, solicita la ayuda de Branch y el resto de la pandilla en una misión deliciosamente peculiar para arreglar algo que los Bergens no creen que esté roto.","Aventura",0.282842712474619,2,0,0,2,0,1,0,1
"id_190","An Inconvenient Truth","Un documental sobre la campaña de Al Gore para lograr que el problema del calentamiento global sea reconocido a nivel mundial.","Documental",-0.436435780471985,0,0,0,1,1,1,0,2
"id_191","The Nice Guys","Un detective privado investiga el aparente suicidio de una estrella porno en decadencia en Los Ángeles de los años 70 y descubre una conspiración.","Comedia",-1.45960089839952,1,1,0,1,1,1,0,1
"id_192","Good on Paper","Tras años anteponiendo su carrera al amor, la comediante Andrea Singer ha encontrado al hombre perfecto. En teoría, cumple con todos los requisitos, pero ¿es realmente como aparenta?","Comedia",1.03867513459481,0,2,0,1,2,1,0,1
"id_193","Super Troopers","Cinco policías estatales de Vermont, aburridos, a veces drogados y siempre ineficaces, deben demostrar su valía al gobernador o perderán sus empleos. Tras descubrir una red de narcotráfico, planean una redada, pero una fuerza policial rival quiere robarles el protagonismo.","Comedia",-0.322472779532531,3,1,1,3,0,1,3,2
"id_194","Becky","El fin de semana que una adolescente pasaba con su padre en una casa junto a un lago da un giro inesperado cuando un grupo de convictos siembra el caos en sus vidas.","Suspenso",-0.522232967867094,1,1,0,2,1,1,1,1
"id_195","Who's Harry Crumb?","Harry Crumb es un detective privado torpe e inepto que es contratado para resolver el secuestro de una joven heredera, un caso que no se espera que resuelva porque su empleador es el cerebro detrás del secuestro.","Comedia",0,1,1,2,3,1,3,3,0
"id_196","The Evil Dead","Cuando un grupo de estudiantes universitarios encuentra un libro misterioso y una grabación en la vieja cabaña en medio del bosque que han alquilado para el fin de semana, desatan sin saberlo una fuerza demoníaca del bosque circundante.","Horror",0,1,1,0,2,0,0,1,1
"id_197","The Great Beauty","Jep Gambardella ha seducido a sus clientes en la ostentosa vida nocturna de Roma durante décadas, pero tras cumplir 65 años y sufrir una conmoción del pasado, Jep mira más allá de los clubes nocturnos y las fiestas para descubrir un paisaje atemporal de una belleza absurda y exquisita.","Drama",-0.469097093716571,0,0,0,0,3,0,1,0
"id_198","Madame Bovary","La clásica historia de Emma Bovary, la bella esposa de un médico de un pequeño pueblo de la Francia del siglo XIX, que se involucra en aventuras extramatrimoniales en un intento por mejorar su estatus social.","Drama",0.666666666666667,0,4,0,0,2,0,0,2
"id_199","Buddha 2: The Endless Journey","Hace 2500 años, en la India, Siddhartha nació como príncipe del clan Shakya, pero renunció a su posición para recorrer el mundo. Allí conoció a un extraño muchacho llamado Assaji, que podía predecir el futuro, a un monje tuerto y a Depa. Siddhartha continuó su viaje, conmovido por el sufrimiento que presenciaba. Mientras tanto, el príncipe Ruri de Kosara inició su ataque contra el clan Shakya. Segunda película sobre Buda de Tezuka Productions.","Animación",-0.380320714479571,1,2,1,3,1,1,1,3
"id_2","Interview with the Vampire","Un vampiro relata su épica historia de vida, marcada por el amor, la traición, la soledad y un hambre insaciable, a un reportero demasiado curioso.","Horror",-0.2,1,0,1,2,1,1,0,1
"id_20","Drive My Car","Yusuke Kafuku, actor y director de teatro, que tras dos años aún no logra superar la pérdida de su amada esposa, acepta dirigir la obra ""Tío Vanja"" en un festival de teatro en Hiroshima. Allí conoce a Misaki, una joven introvertida a quien le encarga conducir su coche. Entre trayecto y trayecto, se irán revelando secretos del pasado y sinceras confesiones.","Drama",-0.144267030491745,0,2,0,0,4,0,2,1
"id_200","Danton","Danton y Robespierre eran amigos íntimos y lucharon juntos en la Revolución Francesa, pero en 1793 Robespierre se convirtió en el gobernante de Francia, decidido a aniquilar la oposición con una serie de ejecuciones masivas que se conocieron como el Reinado del Terror. Danton, conocido como portavoz del pueblo, había vivido relativamente solo en el campo francés, pero regresó a París para desafiar el violento régimen de Robespierre y exigir al pueblo que reclamara sus derechos. Robespierre, sin embargo, no pudo aceptar tal desafío, ni siquiera de un amigo y colega, y frustró un plan para capturar y ejecutar a Danton y sus aliados.","Drama",-0.837829212341754,3,2,1,4,1,1,2,3
"id_201","A Quiet Place","Una familia se ve obligada a vivir en silencio mientras se esconde de criaturas que cazan guiándose por el sonido.","Horror",0,0,0,0,0,0,0,0,0
"id_202","The Deaths of Ian Stone","Deaths narra la historia de un estadounidense común y corriente que es asesinado cada día por perseguidores aterradores, solo para despertar en vidas ligeramente diferentes y experimentar el terror de ser asesinado de nuevo.","Horror",-0.617394906513032,0,1,0,1,0,0,0,0
"id_203","Monster High: Why Do Ghouls Fall in Love?","¡El cumpleaños número 1600 de Draculaura es una ocasión muy especial para celebrar en Monster High! Pero sus altas expectativas la llevan a resultados fatales cuando se enfrenta a la elección entre su práctico novio Clawd y el nuevo galán vampiro, Valentine, un amor platónico de su pasado. Sus amigas monstruosas encuentran extraño que Valentine haya creado un día festivo en su honor, pero curiosamente le haya puesto su propio nombre (¡qué romántico!), y tienen que detenerlo antes de que le robe el corazón... literalmente. ¡Draculaura debe decidir qué chico es el indicado para ella antes de la fiesta! ¿Descubrirá el siniestro plan de Valentine? ¿Podrán sus mejores amigas monstruosas ayudarla a tiempo? Y lo más importante... ¿aprobará Draculaura su examen de conducir?","Fantasía",0.0814290022726039,2,4,3,3,6,2,3,5
"id_204","Papillon","Un hombre entabla amistad con otro delincuente mientras ambos comienzan a cumplir su condena en una terrible isla prisión, lo que inspira al hombre a planear su fuga.","Delito",-1.13389341902768,2,1,2,2,2,2,0,1
"id_205","The Lady Vanishes","En un tren con destino a Inglaterra, un grupo de viajeros sufre un retraso debido a una avalancha. Refugiada en un hotel de un país europeo ficticio, la joven Iris entabla amistad con la anciana señorita Froy. Cuando el tren reanuda su marcha, Iris pierde el conocimiento y al despertar descubre que la anciana ha desaparecido. Los demás pasajeros niegan rotundamente la existencia de la señorita Froy, por lo que Iris comienza a investigar con otro viajero y, mientras ambos investigan, surge el romance.","Misterio",-1.59713690076211,1,3,1,7,3,4,4,1
